opening_balance,daily_income,daily_expense,recurring_payment_amount,upcoming_payment_amount,expected_invoice_amount,overdue_invoice_amount,discretionary_spending,day_of_month,cash_flow_7d,cash_flow_30d,minimum_safe_balance,cash_shortage_risk,predicted_minimum_balance,days_to_cash_shortage
104282.28,4093.32,5710.53,46686.03,40859.68,38527.73,20000.0,8710.71,6,-19958.82,-105534.4,25000.0,1,-1314.49,17.1
36819.97,2397.67,3458.76,18214.67,7191.84,6006.19,0.0,6795.92,17,-9103.16,-51233.15,15000.0,1,-14500.85,11.2
14340.57,2460.84,3017.91,19613.95,23753.37,6639.2,0.0,2224.32,9,-12072.98,-53440.13,15000.0,1,-39030.15,2.0
22214.21,1844.06,2638.15,9734.2,6008.62,5791.71,0.0,6914.32,29,-6803.71,-33773.69,15000.0,1,-11716.09,5.9
176555.81,4082.27,4039.38,19925.4,20674.55,40151.33,8000.0,5448.88,8,60.67,-2361.93,25000.0,0,173894.24,30.0
40428.23,3024.11,3523.95,52849.38,42595.37,47712.18,0.0,3094.14,10,-10994.6,-62727.78,25000.0,1,-22470.22,3.6
161404.93,4844.93,6037.52,52475.97,15869.95,48528.06,0.0,6855.06,17,-4990.51,-55595.61,25000.0,0,105956.67,30.0
87001.1,6857.53,6697.01,44684.59,17423.75,49508.79,0.0,5949.93,29,4055.87,-7784.08,25000.0,0,78814.02,30.0
31421.55,2975.42,1955.38,11353.81,21767.39,16209.75,5000.0,6620.68,28,1675.23,11689.57,15000.0,0,32813.95,30.0
226768.12,9717.29,3151.21,20271.65,9353.78,49262.8,6000.0,3369.65,25,52073.65,214219.95,20000.0,0,279066.56,30.0
50123.56,1291.41,1844.44,18463.4,19598.31,12955.5,5000.0,4927.35,14,-9119.43,-43697.1,15000.0,1,5922.57,18.9
95492.18,3234.38,8054.54,46804.24,14029.61,32678.0,40000.0,3701.17,25,-32817.35,-188760.61,25000.0,1,-93611.9,10.5
6894.86,2214.73,3015.62,7054.29,8646.97,9526.98,5000.0,4435.02,23,-7159.63,-32201.0,15000.0,1,-25637.47,1.2
33083.65,1666.1,2695.02,20693.99,19709.88,17327.81,28500.0,7221.25,17,-11620.8,-65343.53,15000.0,1,-32342.78,7.8
50000.91,1551.23,2218.17,5480.84,6878.43,5983.68,28500.0,6424.93,17,-6223.21,-37783.79,15000.0,1,12578.35,30.0
107106.42,4507.73,7070.03,29049.9,31544.48,28367.71,40000.0,9548.44,12,-24880.37,-125095.75,25000.0,1,-18248.74,17.5
54378.84,2373.18,2748.69,18949.54,11201.31,6453.57,0.0,2837.06,5,-5818.36,-34962.51,15000.0,0,19036.25,30.0
12241.24,2455.6,1400.26,5311.43,12180.62,17901.05,5000.0,4911.8,28,6095.32,30069.09,15000.0,1,18484.25,30.0
176539.71,3563.56,6383.54,36175.83,19000.79,43249.55,0.0,8772.61,7,-18690.22,-96526.28,25000.0,0,79609.09,30.0
101001.88,6297.84,7254.86,23866.57,33339.8,50121.3,20000.0,8775.72,6,-10010.81,-43795.72,25000.0,0,57008.3,30.0
241217.57,5254.39,4681.33,28738.9,29900.29,33395.59,0.0,11614.31,17,-1269.59,-8051.84,20000.0,0,233052.11,30.0
62024.61,4169.76,7729.1,54963.35,23454.22,14996.27,40000.0,7505.97,26,-31297.76,-186201.28,25000.0,1,-124573.11,5.6
30051.37,1801.18,2844.57,20620.48,12412.5,6423.89,14000.0,5422.19,17,-10983.92,-63510.68,15000.0,1,-33601.97,6.5
31983.64,1756.98,3474.96,20029.19,5761.95,13883.03,0.0,7518.14,7,-11554.0,-63447.36,15000.0,1,-30786.43,6.6
17473.3,2800.65,2773.94,12957.11,8567.17,9687.67,28500.0,5400.67,19,-1302.36,-22435.32,15000.0,1,-4645.31,4.2
154290.92,4799.88,3527.51,38602.48,18166.46,53379.33,20000.0,8220.14,1,12315.87,26781.48,25000.0,0,166407.9,30.0
244883.87,6770.47,4128.52,28552.1,26798.6,79604.7,0.0,3139.38,26,23695.15,103512.51,20000.0,0,268471.48,30.0
109433.43,5249.15,5589.2,25579.0,23162.43,56526.15,0.0,3069.26,18,-340.09,-2416.77,20000.0,0,106957.32,30.0
180663.18,7000.48,4361.94,18487.83,26656.53,30997.31,0.0,10638.67,5,14006.6,65009.02,20000.0,0,194708.31,30.0
130420.5,4331.47,6243.41,28818.91,26481.82,43939.14,8000.0,8997.87,28,-15188.51,-71919.92,25000.0,0,58553.5,30.0
36930.2,3083.92,2898.76,15975.27,18943.76,23116.56,14000.0,4187.76,19,-1658.08,-11847.71,15000.0,0,25289.83,30.0
291511.95,8650.0,2906.29,21434.91,14801.01,66628.79,6000.0,3698.83,29,47611.36,200304.33,20000.0,0,338565.04,30.0
267521.15,10478.08,6249.22,18817.44,8651.61,82211.8,0.0,4159.26,13,42583.74,181608.55,20000.0,0,310228.09,30.0
12130.35,1823.78,2376.22,7049.6,6518.74,18695.55,14000.0,5503.06,15,-2735.49,-17046.1,15000.0,1,-5286.16,1.0
19228.88,2052.2,3007.25,15613.7,8990.05,13575.22,28500.0,7612.56,28,-7566.29,-51079.89,15000.0,1,-31696.31,2.9
42959.56,1304.92,2045.19,20659.69,7606.35,3501.21,5000.0,8406.65,25,-7524.15,-48972.77,15000.0,1,-5760.22,16.5
103083.55,6830.01,6781.31,29925.96,25976.0,28369.65,0.0,5835.09,2,-4375.56,-26071.29,20000.0,0,76822.75,30.0
7032.53,3179.68,2460.95,14725.28,16934.0,20162.37,14000.0,4265.08,26,2289.98,4464.97,15000.0,1,9464.99,1.0
242933.43,11960.24,6543.51,19122.61,26319.46,51104.95,6000.0,11590.07,25,37610.33,165764.84,20000.0,0,280262.54,30.0
151752.58,6308.67,6167.78,41361.42,20715.56,28330.99,8000.0,5410.21,2,-1633.81,-32719.33,25000.0,0,118784.89,30.0
45784.43,1720.57,2446.27,10090.02,10788.15,7989.04,5000.0,5530.01,20,-7797.38,-36660.25,15000.0,1,9023.62,22.3
111493.12,7386.5,5145.43,25684.31,44824.51,16217.45,0.0,9726.27,10,1001.2,12940.84,25000.0,0,112213.4,30.0
228202.32,6969.55,3271.78,24249.34,22920.48,48871.32,0.0,10208.53,9,26490.52,112634.85,20000.0,0,254820.44,30.0
54870.94,3523.74,6949.55,54062.86,20391.39,44337.98,8000.0,9725.68,28,-23269.59,-136090.41,25000.0,1,-81745.99,5.1
162392.16,7238.86,3732.95,28058.3,47248.82,20709.67,20000.0,13072.45,20,9783.75,42579.74,25000.0,0,171838.72,30.0
317141.65,6726.84,7029.74,23821.97,8376.47,76855.73,0.0,6013.25,28,9900.26,35570.28,20000.0,0,326885.03,30.0
63537.4,2925.0,3181.56,7176.3,19858.93,6934.43,28500.0,4962.44,4,-8352.57,-39197.44,15000.0,0,24714.99,30.0
174997.8,8741.7,7095.77,12600.59,25252.27,91017.2,0.0,4230.13,29,19624.03,102542.21,20000.0,0,194539.3,30.0
10266.17,2158.55,3003.16,14637.29,8125.07,17060.66,5000.0,8493.34,7,-5750.18,-33040.04,15000.0,1,-23057.32,1.0
15290.78,2329.7,2947.35,8442.14,18033.45,6196.96,0.0,4589.7,1,-10297.55,-38808.18,15000.0,1,-23756.35,1.0
11736.37,2653.48,3477.53,15382.72,19032.85,19525.3,5000.0,1839.22,5,-9476.43,-41611.76,15000.0,1,-30118.98,1.0
33213.82,2260.44,1980.86,15927.31,18770.99,8879.67,5000.0,2242.92,21,-3775.41,-19431.25,15000.0,1,13833.24,21.3
86380.35,8912.35,5589.65,33791.66,26001.76,74438.98,0.0,4193.68,24,27745.98,114326.52,20000.0,0,114593.09,30.0
174165.58,3678.12,5061.78,39191.94,43246.7,51679.38,0.0,13189.64,22,-16648.37,-72268.86,25000.0,0,101482.52,30.0
89151.62,7436.49,5484.62,29311.75,25153.59,26655.54,0.0,9704.18,25,8932.73,30746.14,25000.0,0,98224.66,30.0
39907.13,1399.1,2074.11,13514.7,8865.71,14463.01,5000.0,2612.26,13,-5378.75,-30167.7,15000.0,1,9538.8,17.7
34181.01,1619.52,1838.01,20990.97,19992.37,18013.3,28500.0,8864.38,10,-5923.75,-40924.89,15000.0,1,-6434.51,11.5
67576.27,4262.67,7705.21,40317.99,17244.57,42144.16,20000.0,11103.88,8,-22566.82,-126694.78,25000.0,1,-59343.72,7.4
49048.98,3075.82,2564.34,5169.51,11107.74,11168.59,28500.0,6556.77,22,1371.0,-1164.17,15000.0,0,48138.62,30.0
48169.2,4081.36,5890.53,29676.21,47679.07,28277.28,8000.0,5537.64,12,-26080.37,-106553.15,25000.0,1,-58409.32,5.1
16051.79,1775.64,1946.49,16641.52,7922.32,14491.72,14000.0,6314.05,9,-1466.56,-20797.72,15000.0,1,-4817.63,1.0
331045.59,9009.27,3288.81,41748.56,10186.72,46465.84,0.0,8211.25,5,45261.68,166144.27,20000.0,0,376489.31,30.0
33319.3,5454.77,7161.71,34451.13,46017.7,46719.09,20000.0,3016.0,26,-21011.84,-92957.96,25000.0,1,-59463.83,2.2
55287.95,1826.32,2654.23,16023.22,18237.9,22298.63,14000.0,5557.73,2,-8630.77,-42399.63,15000.0,1,12963.54,20.3
45730.78,2694.92,1653.7,8871.06,6076.99,11968.5,0.0,5097.24,13,7251.45,28257.08,15000.0,0,52973.54,30.0
132508.29,4118.16,6770.94,52325.35,24510.88,23468.6,8000.0,8919.6,9,-23680.07,-136150.94,25000.0,1,-3336.69,20.8
131926.1,5863.86,3404.93,24786.4,44167.08,52127.93,40000.0,6720.2,10,9971.29,40942.47,25000.0,0,141577.51,30.0
8320.52,2819.74,3565.19,19008.5,15654.48,8791.49,0.0,4730.37,18,-9721.6,-48234.78,15000.0,1,-40160.05,1.0
309181.7,5268.0,3223.39,34315.89,11538.44,79327.24,0.0,4973.44,27,25562.38,94811.38,20000.0,0,335329.84,30.0
90911.44,6903.85,3370.46,51146.22,35474.98,42664.29,8000.0,12748.83,13,19076.58,58844.73,25000.0,0,110286.79,30.0
225643.91,10928.23,3779.47,38597.43,10303.51,80983.83,0.0,9640.56,2,62116.65,246545.57,20000.0,0,288471.11,30.0
48992.29,2062.73,2381.12,10246.33,16754.48,6258.8,5000.0,6417.93,2,-7678.78,-32293.8,15000.0,0,16642.56,30.0
58339.5,1309.91,1788.55,14328.23,14102.41,3054.6,0.0,4580.07,15,-8380.55,-39735.34,15000.0,0,18460.35,30.0
133031.63,4958.68,6197.15,43680.44,39637.56,50091.86,20000.0,13084.34,21,-14505.97,-78380.37,25000.0,0,55014.57,30.0
60835.76,3135.76,7049.32,36908.95,37279.68,30411.61,0.0,14201.67,12,-36224.46,-161183.75,25000.0,1,-100174.64,5.2
87594.02,6423.22,3956.89,25584.26,36692.82,34330.86,40000.0,14220.92,13,9453.35,30043.68,25000.0,0,97334.43,30.0
30264.28,1604.58,2253.66,13357.99,10200.19,19689.15,28500.0,4336.29,10,-4685.84,-34741.57,15000.0,1,-4633.69,10.1
50518.26,2451.77,3199.21,12745.38,20794.55,16894.4,14000.0,3402.71,11,-10171.01,-44668.68,15000.0,1,5761.16,18.6
75384.88,5341.51,7948.11,21253.01,29413.04,33689.87,0.0,9338.7,21,-23273.43,-95174.13,20000.0,1,-19509.99,13.6
156516.07,3904.26,5545.1,23751.73,33453.9,19775.59,20000.0,7643.99,1,-20912.31,-94655.17,25000.0,0,61655.39,30.0
264508.16,4560.76,5891.92,15092.92,24742.4,94363.08,0.0,4794.35,19,-342.47,14592.94,20000.0,0,264703.63,30.0
31255.86,2912.19,1768.33,9514.11,13354.11,18381.72,0.0,4532.48,6,6341.72,29829.32,15000.0,0,37524.5,30.0
63898.01,5885.14,4070.35,20071.27,16356.57,51709.28,8000.0,14161.69,28,16502.77,66525.2,25000.0,0,80171.36,30.0
40559.52,2189.9,3480.62,17708.77,19341.4,3066.13,5000.0,5002.44,19,-16158.37,-74705.62,15000.0,1,-33780.69,10.5
57457.82,1319.28,2099.01,21849.58,12868.89,5016.59,0.0,8881.05,30,-9602.33,-53093.71,15000.0,1,4157.18,21.4
303591.54,6781.37,5079.58,40836.05,7264.16,86685.87,0.0,10866.23,20,26344.03,89639.34,20000.0,0,330348.97,30.0
98440.2,7102.71,5460.39,38772.53,11194.63,80219.74,0.0,3417.04,28,23062.33,79522.17,20000.0,0,122147.15,30.0
95451.69,8360.76,2851.32,23761.79,20425.84,61708.67,0.0,10140.55,17,42737.47,182804.19,20000.0,0,138115.61,30.0
308126.82,5589.25,2663.79,42806.3,18641.99,60337.84,0.0,7924.43,8,25088.94,86653.11,20000.0,0,332760.23,30.0
175299.44,5959.1,4014.85,22929.39,19353.53,44035.45,8000.0,7307.22,20,14675.43,56880.03,25000.0,0,189844.35,30.0
316171.78,7926.71,4759.95,30315.3,11842.9,23913.87,0.0,8396.62,1,22212.93,76758.47,20000.0,0,337941.31,30.0
33347.62,2183.23,1440.56,7515.23,11941.25,17725.81,0.0,3819.36,27,3967.36,20549.47,15000.0,0,37606.56,30.0
13013.5,2178.54,3042.79,6867.62,12918.35,2409.06,0.0,2556.75,10,-10735.23,-43304.2,15000.0,1,-30247.68,1.1
91190.31,5137.05,3414.33,51033.35,47938.91,16529.89,20000.0,3263.44,16,-3810.49,-38760.53,25000.0,0,52759.65,30.0
222117.85,8829.84,6377.59,20734.93,11325.97,70551.72,0.0,6756.51,16,26745.65,112058.09,20000.0,0,248145.72,30.0
26318.98,1875.11,2498.38,16469.57,24332.94,5315.75,28500.0,1510.64,13,-13032.91,-65584.86,15000.0,1,-39309.67,6.2
138503.79,4593.94,4891.23,49554.88,19923.42,16471.56,40000.0,11253.28,10,-6756.12,-77925.58,25000.0,0,61250.4,30.0
110776.33,3995.78,3583.05,45551.71,39287.11,54898.31,0.0,4079.83,17,-1846.12,-17558.82,25000.0,0,93362.39,30.0
42338.8,1311.91,3347.66,13190.96,18646.93,3201.6,0.0,3759.48,18,-21068.68,-89708.68,15000.0,1,-46995.84,8.9
151468.36,10457.64,5197.63,13313.59,24312.47,32642.69,0.0,6726.13,6,33623.63,152816.97,20000.0,0,184713.42,30.0
165389.38,7418.7,6657.3,14408.46,26764.06,52265.2,0.0,6747.28,2,5077.22,33934.68,20000.0,0,169994.51,30.0
293042.66,7597.44,3332.38,37915.95,8929.29,34200.03,0.0,5170.14,27,33123.73,115306.7,20000.0,0,326278.02,30.0
158008.17,5135.02,5054.96,36687.64,11319.93,36494.34,6000.0,7106.69,5,3331.33,-11511.37,20000.0,0,146341.46,30.0
25413.51,1836.27,3504.36,18414.26,19204.18,6277.15,14000.0,2516.56,15,-18102.91,-86984.17,15000.0,1,-61417.38,3.4
128070.7,3246.18,4889.91,54734.14,36423.36,42313.53,40000.0,6908.84,2,-17612.78,-114155.99,25000.0,1,13852.56,21.6
16565.26,2349.51,2121.83,18945.87,7862.9,12686.42,28500.0,7308.78,21,985.91,-18691.83,15000.0,1,-2377.92,2.3
40546.73,2717.53,1819.58,14659.54,21098.43,19669.7,14000.0,3301.99,11,1780.22,5250.21,15000.0,0,42768.45,30.0
183545.92,8765.77,6848.63,35005.61,29892.49,21025.82,0.0,4970.2,14,5668.16,13641.95,20000.0,0,188958.85,30.0
42713.92,6285.56,6875.16,27279.75,21102.02,37556.45,8000.0,4503.21,15,-5056.69,-31713.18,25000.0,1,10782.1,8.4
320506.93,4587.2,7812.47,27626.5,25156.39,29540.31,0.0,5019.82,16,-26731.36,-120000.59,20000.0,0,200556.38,30.0
12395.34,2811.53,1420.33,10312.59,7662.62,15547.9,0.0,3442.49,10,9782.89,39308.52,15000.0,1,22071.39,30.0
171445.53,3795.74,3512.76,37886.32,17133.49,16804.0,40000.0,8624.8,30,-1511.73,-45726.37,25000.0,0,126045.53,30.0
214746.22,8694.71,6194.72,26237.68,8774.69,27711.52,6000.0,6635.52,25,19532.32,65298.67,20000.0,0,234264.68,30.0
48635.88,2862.02,1675.03,7302.8,21266.7,23203.87,28500.0,5875.62,10,4443.05,18844.19,15000.0,0,53133.57,30.0
120126.36,3553.38,4316.19,28466.78,30342.48,32007.83,20000.0,6716.17,29,-11075.12,-57685.85,25000.0,0,62646.89,30.0
130458.45,6554.12,4562.71,40867.58,28562.38,44774.76,20000.0,9214.1,22,11469.89,27087.19,25000.0,0,141824.19,30.0
182602.13,4999.67,5338.28,23417.09,22133.41,91327.47,6000.0,3394.38,6,7041.83,33218.55,20000.0,0,189419.54,30.0
60138.76,2539.89,1429.58,8478.63,18339.58,19581.18,0.0,6625.21,25,4352.56,26072.22,15000.0,0,64578.82,30.0
224825.13,9724.04,5782.06,16050.42,29114.75,29215.67,6000.0,2977.04,18,21791.09,99909.86,20000.0,0,246943.0,30.0
86548.99,7132.67,3392.14,49676.82,20309.44,47890.61,8000.0,5377.3,20,27638.1,86920.45,25000.0,0,114301.7,30.0
36481.48,2716.82,2136.25,11445.11,23617.07,6899.3,5000.0,4075.58,15,-4002.97,-12745.75,15000.0,0,23790.52,30.0
7336.02,1271.98,3229.45,15054.65,11519.79,22567.24,0.0,8852.42,7,-13796.78,-62731.39,15000.0,1,-55732.69,1.0
72889.13,7110.94,7339.28,27002.21,46156.68,24786.41,8000.0,5864.75,14,-15103.75,-58422.6,25000.0,1,14715.77,17.5
266811.8,5150.57,3143.75,35601.33,7794.8,88788.16,0.0,6019.2,21,28687.52,105596.91,20000.0,0,295336.79,30.0
35389.77,1921.94,3123.63,21570.53,16274.95,12258.86,0.0,8729.65,19,-12470.05,-61637.38,15000.0,1,-25907.08,8.7
58947.33,1876.21,3037.16,17916.72,17661.65,11081.93,0.0,1801.49,14,-12974.94,-59324.99,15000.0,1,-447.24,18.7
142381.75,6635.23,7779.65,24509.86,6230.06,41288.46,0.0,8597.28,13,-2245.24,-23783.95,20000.0,0,118646.98,30.0
26674.57,2924.04,2333.54,20566.75,14456.7,11173.24,14000.0,8328.54,26,585.41,-11735.46,15000.0,1,14716.31,20.3
148562.29,7106.47,5258.34,40067.17,30025.08,54135.7,0.0,14179.54,10,11754.01,39487.31,25000.0,0,160111.12,30.0
51351.59,1730.95,1859.23,21052.52,4405.39,24203.94,0.0,7645.79,5,2180.62,-5102.59,15000.0,0,46352.58,30.0
104085.9,5213.09,4069.14,35148.68,33803.52,31004.11,0.0,12777.55,10,687.08,-3629.54,25000.0,0,100092.68,30.0
24258.36,2038.69,2706.66,19676.87,7342.46,2347.02,0.0,1694.87,29,-7143.36,-44711.35,15000.0,1,-20080.95,6.0
98012.12,11504.97,3107.28,32940.83,22137.75,70990.81,0.0,5844.09,13,64126.86,267842.82,20000.0,0,161721.65,30.0
38728.67,2130.56,2844.81,7493.91,21659.42,5363.09,14000.0,5357.45,20,-12590.91,-50817.78,15000.0,1,-12021.49,14.4
15909.62,2091.5,1937.61,13973.35,9780.42,21883.26,28500.0,1501.81,17,1541.75,-8653.64,15000.0,1,7291.35,1.9
24558.74,2325.96,1811.79,18610.6,24415.29,6939.47,0.0,3376.55,6,-4779.03,-20661.32,15000.0,1,4419.06,10.0
37473.24,3113.2,2260.81,12142.29,24346.94,17975.98,5000.0,5439.46,13,-176.84,5058.51,15000.0,0,37586.24,30.0
262882.62,11212.75,6346.58,36258.82,12969.86,42760.9,0.0,9249.71,23,37427.37,139517.07,20000.0,0,299837.09,30.0
100940.38,10720.85,5815.01,18168.01,19008.85,41187.41,0.0,9497.43,10,34974.79,151185.63,20000.0,0,136033.6,30.0
64157.7,1263.07,2857.49,11310.87,17566.22,10193.71,14000.0,6969.27,26,-16148.71,-72116.09,15000.0,1,-8401.22,19.1
143402.49,5249.18,4713.94,27190.67,39321.64,13557.19,8000.0,6783.37,16,-9270.53,-40097.91,25000.0,0,103103.73,30.0
274933.18,8706.95,3734.34,28837.49,18500.0,64280.28,0.0,4889.58,26,40264.37,166121.27,20000.0,0,315057.58,30.0
168979.77,2846.1,4512.06,21847.84,39706.18,23045.88,0.0,13566.99,19,-22935.03,-88486.98,25000.0,0,80858.3,30.0
131064.58,4618.47,6818.99,51204.06,23972.65,52409.78,0.0,13444.86,16,-14510.72,-88782.44,25000.0,0,42652.09,30.0
12597.19,2830.86,3420.41,18221.89,24508.93,6975.57,28500.0,5405.28,21,-12535.32,-64841.79,15000.0,1,-52292.74,1.0
23911.24,2950.37,2163.77,14552.27,13101.0,12555.08,14000.0,3721.16,17,2776.87,2900.04,15000.0,0,25735.68,30.0
43456.71,5830.82,6466.76,26643.93,31526.18,18443.74,20000.0,13659.91,30,-13373.31,-66804.59,25000.0,1,-23443.09,6.6
29251.53,2603.71,1485.37,21271.11,4971.88,22268.82,5000.0,4415.96,11,10293.4,27576.07,15000.0,0,39313.8,30.0
38908.76,2457.26,3287.07,14365.22,12624.9,21280.7,5000.0,6338.27,7,-6602.46,-32603.58,15000.0,1,6690.31,15.0
5103.49,1395.33,1623.42,16983.25,8303.24,22578.42,0.0,8819.2,4,-402.25,-9550.82,15000.0,1,-4424.58,1.0
53372.58,2976.86,3272.84,12367.24,19932.15,4244.32,0.0,6572.98,30,-9195.8,-36934.23,15000.0,0,16827.54,30.0
326477.76,6733.88,7723.9,17005.01,7967.25,52371.16,0.0,11013.23,26,357.18,-2301.74,20000.0,0,324152.21,30.0
274312.31,6070.71,7718.85,14005.78,27558.71,42833.26,0.0,5858.81,13,-13993.79,-48175.31,20000.0,0,225999.11,30.0
17233.19,1574.11,2475.84,18564.83,15948.37,22543.75,5000.0,1707.67,9,-8182.67,-41021.19,15000.0,1,-24106.98,1.0
40456.16,6841.3,7322.4,27073.51,39649.17,8594.2,20000.0,7490.05,1,-17508.54,-80561.55,25000.0,1,-39516.9,6.0
71254.87,8259.25,6376.6,17128.24,21594.98,26308.26,6000.0,6339.76,13,9802.19,41664.43,20000.0,0,81289.76,30.0
51880.37,3670.55,4283.57,26831.93,20155.94,26572.01,40000.0,9302.62,8,-7039.09,-54806.34,25000.0,1,-2878.68,12.5
27673.14,2819.16,3508.94,11292.78,21665.08,21867.63,0.0,4581.32,24,-9120.94,-31783.51,15000.0,1,-3840.44,6.4
129458.08,6280.18,5536.67,50867.5,41141.94,44914.79,8000.0,14851.15,6,-2269.22,-27989.23,25000.0,0,101754.57,30.0
63955.55,2815.38,2961.63,16511.72,16327.54,18575.42,14000.0,2897.5,4,-3839.64,-24251.17,15000.0,0,39698.82,30.0
145687.97,6524.69,3687.97,20058.71,40835.49,20191.05,8000.0,6946.0,21,7561.05,41198.44,25000.0,0,153363.56,30.0
171652.81,3613.64,4567.25,45999.35,39908.47,27030.17,40000.0,13498.58,11,-17232.59,-103485.79,25000.0,0,68515.01,30.0
216489.84,11431.78,7037.71,39848.2,22152.22,42843.5,0.0,3863.69,19,30466.29,112665.14,20000.0,0,246455.35,30.0
54771.39,2873.04,3191.92,15966.41,11686.32,8993.62,5000.0,7566.17,16,-5107.95,-30225.43,15000.0,0,24759.62,30.0
42845.3,2208.15,2558.72,20754.12,4663.92,19788.02,14000.0,6343.58,17,-361.93,-21747.01,15000.0,0,20891.27,30.0
218277.67,4717.79,2722.75,32218.06,25346.68,52834.96,6000.0,9262.26,9,14393.58,52721.33,20000.0,0,232637.99,30.0
63714.04,5681.34,6529.88,45161.96,34351.47,53554.38,8000.0,9683.61,25,-8969.47,-54615.15,25000.0,1,9697.0,11.2
27834.56,2738.76,2955.2,5682.37,15478.48,4030.4,0.0,8229.72,12,-6900.43,-23623.83,15000.0,1,4581.27,13.3
15254.32,2065.5,2183.85,11657.74,20878.97,22385.63,14000.0,2591.76,30,-4702.92,-19301.62,15000.0,1,-4567.61,1.0
300944.5,11956.9,3425.05,16746.81,18081.07,67898.28,0.0,11712.96,12,66070.18,289025.92,20000.0,0,366659.42,30.0
49418.29,2740.06,3531.83,18148.11,9110.4,2922.68,5000.0,7622.69,5,-8602.0,-50088.86,15000.0,1,-820.18,20.5
62230.68,6978.75,8464.81,21207.11,43041.06,26354.24,8000.0,3930.38,2,-22348.0,-85675.73,25000.0,1,-23529.14,10.2
41007.6,4704.56,3411.64,48903.04,19550.6,23430.51,8000.0,7265.54,6,5916.3,-9435.52,25000.0,0,31582.67,30.0
9313.97,2631.35,2259.55,18023.36,13351.19,9958.06,0.0,8266.65,1,-746.25,-10262.44,15000.0,1,-1103.1,1.0
162792.42,4499.47,8141.99,41332.51,45629.59,43586.83,0.0,3754.78,20,-35032.06,-152650.66,25000.0,1,9795.72,20.9
100705.22,7294.42,5498.76,47068.19,45908.78,49218.48,8000.0,8629.24,13,4049.81,6911.32,25000.0,0,104423.8,30.0
54581.55,2104.28,2552.13,21701.61,5259.56,13223.03,0.0,6285.82,1,-2594.17,-27173.63,15000.0,0,26904.31,30.0
65919.72,6876.8,4933.63,30175.32,33534.98,16627.46,40000.0,13158.98,2,3513.7,-4787.71,25000.0,0,61242.79,30.0
115000.12,5874.59,4831.07,22677.77,39389.07,47986.68,8000.0,9848.82,12,1146.34,14025.39,25000.0,0,115494.64,30.0
109999.03,5899.6,3420.5,44694.65,14230.96,30009.56,0.0,7167.33,24,17663.28,45457.15,25000.0,0,127740.79,30.0
57576.86,7224.63,6021.46,49537.15,24315.42,23758.55,40000.0,5017.17,1,3447.74,-29998.87,25000.0,0,27690.6,30.0
18180.48,2163.89,1493.44,12863.08,12797.76,19924.73,0.0,1842.02,14,3559.01,14377.48,15000.0,0,21844.75,30.0
49031.84,3189.51,3202.11,14446.96,14179.57,21205.69,0.0,2375.65,1,-1518.87,-7798.77,15000.0,0,40863.76,30.0
64455.05,1511.85,1957.81,6513.27,9706.51,19662.56,0.0,7809.81,2,-3071.79,-9935.93,15000.0,0,54380.73,30.0
6234.29,3153.86,1546.63,20269.76,10572.74,15513.8,28500.0,4269.98,12,10124.21,21487.93,15000.0,1,16525.18,30.0
78819.92,3066.03,7615.93,19671.21,35517.29,22761.64,8000.0,12350.44,23,-41503.85,-172123.7,25000.0,1,-93837.55,8.7
66935.57,6859.37,4863.24,27070.66,39066.01,8826.85,20000.0,12095.25,16,111.9,-5425.81,25000.0,0,61490.83,30.0
92100.16,4204.48,8238.65,22269.44,24470.17,50257.18,0.0,13033.35,16,-27975.79,-117507.39,25000.0,1,-24858.78,12.0
96448.73,4221.02,8429.19,28063.53,29641.45,27029.98,40000.0,4750.67,16,-35907.77,-172920.09,25000.0,1,-76600.94,11.8
42592.78,1362.56,3336.81,5875.51,15653.8,19933.37,0.0,8043.9,26,-16094.61,-60823.5,15000.0,1,-18303.87,10.3
38563.71,3065.46,2072.89,5826.67,18188.18,20097.35,5000.0,2683.51,30,3692.23,23859.8,15000.0,0,42190.55,30.0
254098.34,5945.58,4163.77,16348.44,15191.21,35273.65,6000.0,3729.32,12,13450.88,54788.14,20000.0,0,267556.45,30.0
167131.32,5178.23,6081.62,35451.15,21680.55,10633.37,8000.0,10631.4,13,-12869.3,-76800.11,25000.0,0,90244.96,30.0
76094.05,5307.93,3911.77,52507.31,44202.76,16929.84,20000.0,7779.72,29,-4522.04,-45895.52,25000.0,0,30119.46,30.0
59931.0,2905.02,2675.63,13845.89,23545.24,23445.84,28500.0,2299.91,21,-3123.2,-18463.61,15000.0,0,41247.58,30.0
45604.2,2282.87,1440.62,6053.58,22649.69,21984.03,0.0,8182.88,13,1232.64,18548.08,15000.0,0,47013.97,30.0
56314.04,3040.92,3384.41,21185.31,21684.28,15650.18,0.0,2989.14,17,-7948.05,-37523.87,15000.0,0,18855.11,30.0
154391.55,5694.46,3274.51,39290.82,24275.66,57323.4,0.0,7706.44,25,18694.12,66355.63,20000.0,0,173108.74,30.0
63671.58,2215.12,2614.99,17110.17,14175.31,7165.08,28500.0,8013.49,10,-7036.19,-47516.45,15000.0,0,15999.02,30.0
131946.14,7396.76,7598.59,42384.26,38495.87,52014.71,0.0,13750.02,19,-6408.2,-34920.25,25000.0,0,96605.15,30.0
